id_temperature,nilai_temperature
TR58741,33.8
TR58742,33.7
TR58743,33.6
TR58744,33.6
TR58745,33.9
TR58746,33.5
TR58747,33.5
TR58748,33.4
TR58749,33.1
TR58750,33.3
TR58751,33.1
TR58752,33
TR58753,32.5
TR58754,32.4
TR58755,32.4
TR58756,32
TR58757,31.4
TR58758,31.2
TR58759,30.9
TR58760,30.5
TR58761,30.1
TR58762,29.8
TR58763,29.4
TR58764,29.2
TR58765,28.8
TR58766,28.6
TR58767,28.5
TR58768,28.3
TR58769,28.3
TR58770,28.2
TR58771,28.1
TR58772,28.1
TR58773,28.1
TR58774,28
TR58775,28
TR58776,28
TR58777,28
TR58778,27.9
TR58779,27.9
TR58780,27.9
TR58781,27.8
TR58782,27.6
TR58783,27.6
TR58784,27.5
TR58785,27.5
TR58786,27.5
TR58787,27.4
TR58788,27.3
TR58789,27.4
TR58790,27.3
TR58791,27.2
TR58792,27.2
TR58793,27.1
TR58794,27
TR58795,27
TR58796,27
TR58797,26.9
TR58798,26.9
TR58799,26.9
TR58800,26.8
TR58801,26.8
TR58802,26.8
TR58803,26.8
TR58804,26.8
TR58805,26.8
TR58806,26.7
TR58807,26.7
TR58808,26.6
TR58809,26.5
TR58810,26.4
TR58811,26.4
TR58812,26.2
TR58813,26.1
TR58814,26
TR58815,25.9
TR58816,25.9
TR58817,25.8
TR58818,25.7
TR58819,25.6
TR58820,25.7
TR58821,25.5
TR58822,25.5
TR58823,25.5
TR58824,25.4
TR58825,25.2
TR58826,25.2
TR58827,25.2
TR58828,25.1
TR58829,25
TR58830,25
TR58831,24.9
TR58832,24.9
TR58833,24.8
TR58834,24.6
TR58835,24.5
TR58836,24.5
TR58837,24.5
TR58838,24.4
TR58839,24.5
TR58840,24.5
TR58841,24.7
TR58842,24.6
TR58843,24.5
TR58844,25.1
TR58845,26.3
TR58846,26.9
TR58847,27.4
TR58848,27.9
TR58849,28.2
TR58850,28.4
TR58851,28.8
TR58852,28.9
TR58853,29.6
TR58854,29.4
TR58855,29.1
TR58856,29.4
TR58857,29.7
TR58858,30
TR58859,29.8
TR58860,30.2
TR58861,30.3
TR58862,30.4
TR58863,30.6
TR58864,30.6
TR58865,30.7
TR58866,31.4
TR58867,32.2
TR58868,31
TR58869,31.7
TR58870,32.2
TR58871,31.9
TR58872,32.1
TR58873,32.4
TR58874,32.9
TR58875,32.7
TR58876,32.8
TR58877,33
TR58878,32.7
TR58879,32.9
TR58880,32.9
TR58881,33
TR58882,33.3
TR58883,32.8
TR58884,32.8
TR58885,33.2
TR58886,33.3
TR58887,33
TR58888,32.7
TR58889,32.1
TR58890,32.2
TR58891,32.2
TR58892,31.4
TR58893,31
TR58894,31.5
TR58895,31.5
TR58896,31.4
TR58897,30.8
TR58898,30.2
TR58899,30.3
TR58900,30.4
TR58901,30.3
TR58902,30.1
TR58903,30.1
TR58904,29.9
TR58905,29.6
TR58906,29.4
TR58907,29.2
TR58908,29
TR58909,28.7
TR58910,28.6
TR58911,28.5
TR58912,28.4
TR58913,28.3
TR58914,28.2
TR58915,28.1
TR58916,28.1
TR58917,28
TR58918,27.9
TR58919,27.8
TR58920,27.7
TR58921,27.7
TR58922,27.6
TR58923,27.5
TR58924,27.5
TR58925,27.4
TR58926,27.5
TR58927,27.5
TR58928,27.5
TR58929,27.5
TR58930,27.5
TR58931,27.5
TR58932,27.5
TR58933,27.4
TR58934,27.4
TR58935,27.3
TR58936,27.3
TR58937,27.3
TR58938,27.2
TR58939,27.2
TR58940,27.1
TR58941,27
TR58942,27
TR58943,27
TR58944,27
TR58945,26.9
TR58946,26.8
TR58947,26.7
TR58948,26.6
TR58949,26.5
TR58950,26.5
TR58951,26.4
TR58952,26.5
TR58953,26.5
TR58954,26.4
TR58955,26.3
TR58956,26.3
TR58957,26.3
TR58958,26.2
TR58959,26.2
TR58960,26.1
TR58961,26.1
TR58962,26.1
TR58963,26
TR58964,26
TR58965,26
TR58966,26
TR58967,25.9
TR58968,26
TR58969,26
TR58970,26
TR58971,26
TR58972,26
TR58973,26
TR58974,26
TR58975,25.9
TR58976,26
TR58977,25.9
TR58978,25.9
TR58979,26
TR58980,25.9
TR58981,25.9
TR58982,25.9
TR58983,25.9
TR58984,26.1
TR58985,26.3
TR58986,26.5
TR58987,26.7
TR58988,26.8
TR58989,27
TR58990,27.1
TR58991,27.2
TR58992,27.3
TR58993,27.8
TR58994,28.4
TR58995,28.4
TR58996,28.5
TR58997,28.7
TR58998,28.8
TR58999,28.8
TR59000,28.4
TR59001,28.5
TR59002,28.6
TR59003,28.6
TR59004,28.8
TR59005,28.6
TR59006,28.8
TR59007,29
TR59008,29.2
TR59009,29
TR59010,29.3
TR59011,29.7
TR59012,29.8
TR59013,29.5
TR59014,29.9
TR59015,30
TR59016,29.9
TR59017,29.6
TR59018,29.9
TR59019,30.1
TR59020,29.9
TR59021,30.3
TR59022,30.2
TR59023,30.2
TR59024,31
TR59025,31.1
TR59026,31.2
TR59027,31.5
TR59028,31.6
TR59029,32
TR59030,32.3
TR59031,32.3
TR59032,32.8
TR59033,32.6
TR59034,32.3
TR59035,32.1
TR59036,31.7
TR59037,31.6
TR59038,31.2
TR59039,31.1
TR59040,30.9
TR59041,30.7
TR59042,30.7
TR59043,30.2
TR59044,30.1
TR59045,29.9
TR59046,30
TR59047,29.6
TR59048,29.2
TR59049,29.1
TR59050,28.9
TR59051,28.7
TR59052,28.5
TR59053,28.2
TR59054,28
TR59055,28
TR59056,27.9
TR59057,27.8
TR59058,27.8
TR59059,27.7
TR59060,27.6
TR59061,27.6
TR59062,27.5
TR59063,27.5
TR59064,27.4
TR59065,27.4
TR59066,27.4
TR59067,27.4
TR59068,27.4
TR59069,27.3
TR59070,27.2
TR59071,27.2
TR59072,27.2
TR59073,27.2
TR59074,27.1
TR59075,27
TR59076,27
TR59077,27
TR59078,26.9
TR59079,26.9
TR59080,26.9
TR59081,26.8
TR59082,26.8
TR59083,26.7
TR59084,26.7
TR59085,26.6
TR59086,26.6
TR59087,26.6
TR59088,26.6
TR59089,26.6
TR59090,26.5
TR59091,26.4
TR59092,26.4
TR59093,26.4
TR59094,26.2
TR59095,26.2
TR59096,26.2
TR59097,26.2
TR59098,26.1
TR59099,26.1
TR59100,26.1
TR59101,26.1
TR59102,26.1
TR59103,26.1
TR59104,26.1
TR59105,26.1
TR59106,26.1
TR59107,26.1
TR59108,26
TR59109,26
TR59110,26
TR59111,26
TR59112,26
TR59113,25.9
TR59114,25.7
TR59115,25.6
TR59116,25.7
TR59117,25.8
TR59118,25.8
TR59119,25.9
TR59120,25.9
TR59121,25.9
TR59122,25.9
TR59123,26
TR59124,26.1
TR59125,26
TR59126,26
TR59127,26
TR59128,26
TR59129,25.9
TR59130,26
TR59131,26.1
TR59132,26.4
TR59133,26.8
TR59134,27.1
TR59135,27.3
TR59136,27.5
TR59137,27.5
TR59138,28.1
TR59139,27.9
TR59140,27.5
TR59141,28.3
TR59142,28.6
TR59143,28.6
TR59144,28.6
TR59145,29.1
TR59146,29.1
TR59147,29.2
TR59148,29.8
TR59149,29.4
TR59150,29.5
TR59151,29.5
TR59152,29.9
TR59153,30.4
TR59154,30.9
TR59155,30.4
TR59156,30.6
TR59157,30.3
TR59158,30.2
TR59159,30.5
TR59160,31
TR59161,30.5
TR59162,29.8
TR59163,29.4
TR59164,29.2
TR59165,29.4
TR59166,29.4
TR59167,29.1
TR59168,29
TR59169,29.3
TR59170,29.6
TR59171,30
TR59172,30.3
TR59173,31
TR59174,30.1
TR59175,30
TR59176,30.1
TR59177,30.1
TR59178,30.3
TR59179,30.9
TR59180,30.8
TR59181,30.1
TR59182,29.2
TR59183,28.9
TR59184,28.7
TR59185,28.6
TR59186,28.5
TR59187,28.4
TR59188,28.3
TR59189,28.2
TR59190,28.2
TR59191,28.1
TR59192,28.2
TR59193,28.1
TR59194,28
TR59195,27.9
TR59196,27.8
TR59197,27.7
TR59198,27.6
TR59199,27.6
TR59200,27.6
TR59201,27.6
TR59202,27.5
TR59203,27.4
TR59204,27.4
TR59205,27.3
TR59206,27.3
TR59207,27.2
TR59208,27.2
TR59209,27.1
TR59210,27
TR59211,27.1
TR59212,27.1
TR59213,27
TR59214,27.1
TR59215,27.2
TR59216,27.1
TR59217,27.1
TR59218,27.1
TR59219,26.9
TR59220,27
TR59221,27.1
TR59222,27
TR59223,26.9
TR59224,26.8
TR59225,26.8
TR59226,26.7
TR59227,26.8
TR59228,26.8
TR59229,26.7
TR59230,26.6
TR59231,26.6
TR59232,26.6
TR59233,26.6
TR59234,26.6
TR59235,26.4
TR59236,26.4
TR59237,26.3
TR59238,26.3
TR59239,26.2
TR59240,26.1
TR59241,26.1
TR59242,26.1
TR59243,26.2
TR59244,26.1
TR59245,26.1
TR59246,26.1
TR59247,26
TR59248,26
TR59249,26
TR59250,25.9
TR59251,25.9
TR59252,26
TR59253,26
TR59254,26
TR59255,25.9
TR59256,25.9
TR59257,25.9
TR59258,26
TR59259,25.9
TR59260,25.9
TR59261,25.8
TR59262,25.8
TR59263,25.8
TR59264,25.8
TR59265,25.9
TR59266,25.8
TR59267,25.8
TR59268,25.8
TR59269,25.8
TR59270,25.8
TR59271,25.8
TR59272,25.9
TR59273,26
TR59274,26.3
TR59275,26.5
TR59276,26.7
TR59277,26.9
TR59278,26.7
TR59279,26.7
TR59280,27.1
TR59281,27.1
TR59282,27.2
TR59283,27.7
TR59284,28.2
TR59285,28.6
TR59286,28.7
TR59287,29
TR59288,29.2
TR59289,29.3
TR59290,29.6
TR59291,29.7
TR59292,29.9
TR59293,30.2
TR59294,30.4
TR59295,30.6
TR59296,31
TR59297,31.2
TR59298,31
TR59299,31.2
TR59300,31
TR59301,31.1
TR59302,31.3
TR59303,31.5
TR59304,31.4
TR59305,31.6
TR59306,31.8
TR59307,31.9
TR59308,31.8
TR59309,31.7
TR59310,31.8
TR59311,31.4
TR59312,30.6
TR59313,30
TR59314,29.7
TR59315,29.2
TR59316,29.1
TR59317,29
TR59318,28.7
TR59319,28.3
TR59320,27.6
TR59321,27.5
TR59322,27.7
TR59323,27.9
TR59324,28.3
TR59325,29.1
TR59326,29.6
TR59327,30.1
TR59328,30.3
TR59329,30.4
TR59330,30.3
TR59331,30.2
TR59332,30.1
TR59333,30.1
TR59334,29.8
TR59335,29.7
TR59336,29.3
TR59337,29.2
TR59338,29
TR59339,28.8
TR59340,28.6
TR59341,28.4
TR59342,28.2
TR59343,28.1
TR59344,28
TR59345,27.9
TR59346,27.9
TR59347,27.8
TR59348,27.7
TR59349,27.7
TR59350,27.7
TR59351,27.6
TR59352,27.5
TR59353,27.5
TR59354,27.4
TR59355,27.4
TR59356,27.3
TR59357,27.3
TR59358,27.2
TR59359,27.2
TR59360,27.1
TR59361,27.1
TR59362,27
TR59363,27
TR59364,27
TR59365,26.9
TR59366,26.9
TR59367,26.8
TR59368,26.8
TR59369,26.8
TR59370,26.7
TR59371,26.6
TR59372,26.6
TR59373,26.5
TR59374,26.4
TR59375,26.3
TR59376,26.3
TR59377,26.2
TR59378,26.3
TR59379,26.3
TR59380,26.2
TR59381,26.2
TR59382,26.2
TR59383,26.2
TR59384,26.1
TR59385,26.1
TR59386,26
TR59387,26
TR59388,26
TR59389,26
TR59390,26
TR59391,25.9
TR59392,25.9
TR59393,25.9
TR59394,25.9
TR59395,25.8
TR59396,25.7
TR59397,25.6
TR59398,25.7
TR59399,25.7
TR59400,25.7
TR59401,25.6
TR59402,25.5
TR59403,25.6
TR59404,25.4
TR59405,25.4
TR59406,25.4
TR59407,25.4
TR59408,25.3
TR59409,25.3
TR59410,25.2
TR59411,25.2
TR59412,25.2
TR59413,25
TR59414,25.1
TR59415,25
TR59416,25
TR59417,25.1
TR59418,25.4
TR59419,25.9
TR59420,26.4
TR59421,26.8
TR59422,27.2
TR59423,27.4
TR59424,27.7
TR59425,27.9
TR59426,28.2
TR59427,28.4
TR59428,28
TR59429,28.3
TR59430,28.4
TR59431,28.9
TR59432,29.7
TR59433,30
TR59434,30.5
TR59435,30.4
TR59436,30.7
TR59437,31.4
TR59438,31.5
TR59439,31.3
TR59440,31.1
TR59441,31.3
TR59442,31.6
TR59443,31.6
TR59444,31.5
TR59445,31.9
TR59446,32
TR59447,31.5
TR59448,31.2
TR59449,31.6
TR59450,32.2
TR59451,32.1
TR59452,32
TR59453,32.3
TR59454,31.3
TR59455,31.2
TR59456,31.3
TR59457,32.1
TR59458,32.3
TR59459,32.3
TR59460,31
TR59461,31.8
TR59462,32.1
TR59463,32.4
TR59464,32.2
TR59465,31.9
TR59466,31.7
TR59467,31.5
TR59468,31.1
TR59469,31.1
TR59470,31.1
TR59471,31
TR59472,31
TR59473,30.9
TR59474,30.8
TR59475,30.7
TR59476,30.7
TR59477,30.5
TR59478,30.4
TR59479,30.1
TR59480,30
TR59481,29.9
TR59482,29.6
TR59483,29.4
TR59484,29.2
TR59485,28.9
TR59486,28.6
TR59487,28.4
TR59488,28.1
TR59489,27.8
TR59490,27.7
TR59491,27.2
TR59492,27.4
TR59493,27.4
TR59494,27.3
TR59495,27
TR59496,26.9
TR59497,26.7
TR59498,26.8
TR59499,26.6
TR59500,26.6
TR59501,26.6
TR59502,26.6
TR59503,26.6
TR59504,26.5
TR59505,26.5
TR59506,26.3
TR59507,26
TR59508,25.9
TR59509,26.1
TR59510,26.2
TR59511,26.2
TR59512,26.1
TR59513,25.9
TR59514,25.7
TR59515,25.7
TR59516,25.9
TR59517,25.7
TR59518,25.5
TR59519,25.5
TR59520,25.4
TR59521,25.3
TR59522,25.2
TR59523,25.2
TR59524,25.2
TR59525,25.4
TR59526,25.7
TR59527,25.7
TR59528,25.8
TR59529,25.6
TR59530,25.4
TR59531,25.4
TR59532,25.4
TR59533,25.3
TR59534,25.3
TR59535,25.4
TR59536,25.4
TR59537,25.2
TR59538,25.2
TR59539,25.2
TR59540,25.1
TR59541,25
TR59542,24.9
TR59543,24.7
TR59544,24.6
TR59545,24.5
TR59546,24.5
TR59547,24.4
TR59548,24.4
TR59549,24.4
TR59550,24.3
TR59551,24.2
TR59552,24.4
TR59553,24.1
TR59554,24.1
TR59555,24
TR59556,24.2
TR59557,24
TR59558,23.8
TR59559,23.8
TR59560,23.9
TR59561,24
TR59562,24.3
TR59563,24.8
TR59564,25.3
TR59565,25.8
TR59566,26.3
TR59567,26.5
TR59568,26.8
TR59569,27.7
TR59570,28.1
TR59571,28.5
TR59572,28.4
TR59573,28.9
TR59574,29.7
TR59575,29
TR59576,29.1
TR59577,28.8
TR59578,28.5
TR59579,28.6
TR59580,28.7
TR59581,28.9
TR59582,29
TR59583,28.8
TR59584,28.6
TR59585,28.5
TR59586,28.9
TR59587,29.1
TR59588,29.3
TR59589,29.8
TR59590,30
TR59591,30.6
TR59592,30.8
TR59593,30.6
TR59594,31.1
TR59595,31
TR59596,30.3
TR59597,30.5
TR59598,30.9
TR59599,30.6
TR59600,31.9
TR59601,32.2
TR59602,31
TR59603,30.1
TR59604,30.3
TR59605,30.5
TR59606,31.1
TR59607,31
TR59608,31.4
TR59609,31.4
TR59610,30.9
TR59611,31.1
TR59612,30.8
TR59613,30.5
TR59614,30.3
TR59615,30.4
TR59616,30.5
TR59617,31.1
TR59618,31.1
TR59619,30.1
TR59620,30.3
TR59621,30.7
TR59622,30.8
TR59623,30.7
TR59624,30.2
TR59625,30.4
TR59626,29.5
TR59627,28.9
TR59628,28.7
TR59629,28.4
TR59630,28.3
TR59631,28.2
TR59632,28.1
TR59633,27.9
TR59634,27.9
TR59635,27.9
TR59636,27.8
TR59637,27.8
TR59638,27.7
TR59639,27.7
TR59640,27.7
TR59641,27.6
TR59642,27.5
TR59643,27.4
TR59644,27.4
TR59645,27.4
TR59646,27.4
TR59647,27.4
TR59648,27.2
TR59649,26.9
TR59650,26.9
TR59651,26.9
TR59652,27
TR59653,27.1
TR59654,27.1
TR59655,27.1
TR59656,27.1
TR59657,27
TR59658,26.9
TR59659,26.9
TR59660,26.9
TR59661,26.7
TR59662,26.7
TR59663,26.7
TR59664,26.7
TR59665,26.6
TR59666,26.6
TR59667,26.6
TR59668,26.5
TR59669,26.5
TR59670,26.5
TR59671,26.5
TR59672,26.5
TR59673,26.3
TR59674,26.3
TR59675,26.3
TR59676,26.3
TR59677,26.3
TR59678,26.4
TR59679,26.3
TR59680,26.3
TR59681,26.1
TR59682,26.1
TR59683,26
TR59684,25.9
TR59685,25.9
TR59686,25.8
TR59687,25.4
TR59688,24.8
TR59689,24.6
TR59690,24.5
TR59691,24.6
TR59692,24.5
TR59693,24.4
TR59694,24.6
TR59695,24.8
TR59696,24.8
TR59697,24.9
TR59698,25
TR59699,25
TR59700,25.2
TR59701,25.1
TR59702,24.6
TR59703,24.5
TR59704,24.5
TR59705,24.6
TR59706,24.7
TR59707,24.5
TR59708,24.6
TR59709,24.7
TR59710,24.9
TR59711,25
TR59712,24.9
TR59713,25
TR59714,25.2
TR59715,25.5
TR59716,25.5
TR59717,25.6
TR59718,25.6
TR59719,25.7
TR59720,25.7
TR59721,26.3
TR59722,26.7
TR59723,27.2
TR59724,28.1
TR59725,27.9
TR59726,28
TR59727,28.4
TR59728,28.6
TR59729,29.5
TR59730,29
TR59731,28.9
TR59732,29.1
TR59733,29.6
TR59734,29.4
TR59735,29.3
TR59736,29.2
TR59737,29.4
TR59738,29.2
TR59739,29.3
TR59740,29.4
TR59741,29.7
TR59742,29.6
TR59743,29.7
TR59744,30.5
TR59745,30.6
TR59746,30.1
TR59747,30.2
TR59748,30.3
TR59749,30
TR59750,30
TR59751,30.2
TR59752,29.7
TR59753,29.8
TR59754,29.9
TR59755,29.4
TR59756,29.3
TR59757,29.1
TR59758,29
TR59759,29
TR59760,28.9
TR59761,28.9
TR59762,29
TR59763,28.5
TR59764,28.3
TR59765,28.2
TR59766,27.9
TR59767,27.7
TR59768,27.6
TR59769,27.5
TR59770,27.3
TR59771,27.3
TR59772,27.1
TR59773,27
TR59774,26.9
TR59775,26.9
TR59776,26.9
TR59777,26.9
TR59778,26.9
TR59779,27
TR59780,26.9
TR59781,26.9
TR59782,26.9
TR59783,26.8
TR59784,26.7
TR59785,26.7
TR59786,26.7
TR59787,26.6
TR59788,26.6
TR59789,26.6
TR59790,26.6
TR59791,26.5
TR59792,26.5
TR59793,26.5
TR59794,26.4
TR59795,26.4
TR59796,26.3
TR59797,26.1
TR59798,26.1
TR59799,25.9
TR59800,26.1
TR59801,26.2
TR59802,26.4
TR59803,26.5
TR59804,26.5
TR59805,26.4
TR59806,26.4
TR59807,26.4
TR59808,26.4
TR59809,26.4
TR59810,26.3
TR59811,26.3
TR59812,26.3
TR59813,26.2
TR59814,26.2
TR59815,26.2
TR59816,26.2
TR59817,26.2
TR59818,26.2
TR59819,26.2
TR59820,26.2
TR59821,26.3
TR59822,26.3
TR59823,26.3
TR59824,26.3
TR59825,26.3
TR59826,26.3
TR59827,26.3
TR59828,26.2
TR59829,26.2
TR59830,26.2
TR59831,26.1
TR59832,26.1
TR59833,26
TR59834,26
TR59835,26
TR59836,26
TR59837,26
TR59838,26.1
TR59839,26.1
TR59840,26.1
TR59841,26.1
TR59842,26
TR59843,26
TR59844,25.9
TR59845,25.8
TR59846,25.9
TR59847,26
TR59848,26.1
TR59849,26.2
TR59850,26.4
TR59851,26.5
TR59852,26.5
TR59853,26
TR59854,25.8
TR59855,26
TR59856,26.4
TR59857,26.9
TR59858,27.4
TR59859,28.2
TR59860,28.2
TR59861,28
TR59862,28.2
TR59863,28.3
TR59864,28.8
TR59865,29.4
TR59866,29.6
TR59867,30.1
TR59868,30.1
TR59869,30.2
TR59870,30.1
TR59871,30.3
TR59872,30.2
TR59873,30.5
TR59874,30.5
TR59875,30.4
TR59876,31.1
TR59877,31.4
TR59878,31.1
TR59879,31
TR59880,31.1
TR59881,30.8
TR59882,30.9
TR59883,31.5
TR59884,31.2
TR59885,31
TR59886,31.1
TR59887,30.5
TR59888,30.3
TR59889,30.4
TR59890,30.7
TR59891,31.2
TR59892,31.1
TR59893,31
TR59894,31
TR59895,30.9
TR59896,30.8
TR59897,30.4
TR59898,30.3
TR59899,29.8
TR59900,29.5
TR59901,29.4
TR59902,29
TR59903,28.7
TR59904,28.6
TR59905,28.5
TR59906,28.6
TR59907,28.7
TR59908,28.8
TR59909,28.9
TR59910,28.9
TR59911,28.9
TR59912,28.9
TR59913,28.8
TR59914,28.7
TR59915,28.6
TR59916,28.5
TR59917,28.4
TR59918,28.3
TR59919,28.2
TR59920,28.1
TR59921,27.8
TR59922,27.7
TR59923,27.6
TR59924,27.5
TR59925,27.5
TR59926,27.5
TR59927,27.6
TR59928,27.6
TR59929,27.6
TR59930,27.5
TR59931,27.4
TR59932,27.3
TR59933,27.2
TR59934,27.1
TR59935,27.1
TR59936,27
TR59937,27
TR59938,26.9
TR59939,26.9
TR59940,26.8
TR59941,26.8
TR59942,26.9
TR59943,26.8
TR59944,26.7
TR59945,26.9
TR59946,26.9
TR59947,27
TR59948,27
TR59949,26.8
TR59950,26.7
TR59951,26.8
TR59952,26.6
TR59953,26.2
TR59954,26
TR59955,25.7
TR59956,25.5
TR59957,25.5
TR59958,25.4
TR59959,25.3
TR59960,25.2
TR59961,25.1
TR59962,25
TR59963,24.8
TR59964,24.7
TR59965,24.5
TR59966,24.5
TR59967,24.4
TR59968,24.3
TR59969,24.2
TR59970,24.2
TR59971,24.1
TR59972,24.1
TR59973,24
TR59974,23.9
TR59975,23.9
TR59976,23.9
TR59977,23.9
TR59978,23.8
TR59979,23.9
TR59980,23.9
TR59981,23.9
TR59982,23.8
TR59983,23.8
TR59984,23.8
TR59985,23.8
TR59986,23.5
TR59987,23.4
TR59988,23.3
TR59989,23.3
TR59990,23.2
TR59991,23.3
TR59992,23.5
TR59993,24
TR59994,24.8
TR59995,25.2
TR59996,25.6
TR59997,25.7
TR59998,26.1
TR59999,26.4
TR60000,26.8
TR60001,27
TR60002,27.3
TR60003,27.5
TR60004,27.7
TR60005,28.1
TR60006,28.4
TR60007,28.9
TR60008,29.1
TR60009,29.3
TR60010,29.3
TR60011,29.4
TR60012,30
TR60013,29.9
TR60014,30.3
TR60015,30.4
TR60016,30.9
TR60017,30.9
TR60018,31.1
TR60019,31.5
TR60020,31.4
TR60021,31.2
TR60022,31.8
TR60023,31.9
TR60024,32
TR60025,32.1
TR60026,32.9
TR60027,32.7
TR60028,32.8
TR60029,33.1
TR60030,33.2
TR60031,33.4
TR60032,33.2
TR60033,32.8
TR60034,32.4
TR60035,32.9
TR60036,32.6
TR60037,32.2
TR60038,32.1
TR60039,31.8
TR60040,32.3
TR60041,32.6
TR60042,31
TR60043,30.9
TR60044,31.8
TR60045,31.9
TR60046,31.4
TR60047,31.3
TR60048,31.1
TR60049,31.4
TR60050,31.4
TR60051,31.1
TR60052,30.9
TR60053,30.8
TR60054,30.7
TR60055,30.5
TR60056,29.9
TR60057,29.4
TR60058,29.2
TR60059,29.1
TR60060,29
TR60061,28.8
TR60062,28.6
TR60063,28.4
TR60064,28.3
TR60065,28.3
TR60066,28.2
TR60067,28.1
TR60068,28.1
TR60069,28.1
TR60070,28
TR60071,27.8
TR60072,27.7
TR60073,27.6
TR60074,27.6
TR60075,27.6
TR60076,27.5
TR60077,27.4
TR60078,27.4
TR60079,27.3
TR60080,27.3
TR60081,27.2
TR60082,27.2
TR60083,27.3
TR60084,27.3
TR60085,27.3
TR60086,27.3
TR60087,27.3
TR60088,27.3
TR60089,27.2
TR60090,27.2
TR60091,27.1
TR60092,27.1
TR60093,27.1
TR60094,27.1
TR60095,27.1
TR60096,27
TR60097,27
TR60098,26.9
TR60099,26.8
TR60100,26.7
TR60101,26.6
TR60102,26.5
TR60103,26.4
TR60104,26.4
TR60105,26.4
TR60106,26.3
TR60107,26.4
TR60108,26.3
TR60109,26.2
TR60110,26.3
TR60111,26.3
TR60112,26.3
TR60113,26.3
TR60114,26.3
TR60115,26.2
TR60116,26.2
TR60117,26.2
TR60118,26.1
TR60119,26
TR60120,26.1
TR60121,26
TR60122,26
TR60123,25.8
TR60124,25.8
TR60125,25.8
TR60126,25.7
TR60127,25.6
TR60128,25.4
TR60129,24.9
TR60130,24.5
TR60131,24.3
TR60132,24.1
TR60133,24.1
TR60134,24.1
TR60135,24
TR60136,24.1
TR60137,24.5
TR60138,24.7
TR60139,25
TR60140,25.4
TR60141,25.9
TR60142,26.3
TR60143,26.7
TR60144,27.2
TR60145,27.7
TR60146,28.2
TR60147,28.5
TR60148,28.7
TR60149,29.3
TR60150,29.7
TR60151,29.6
TR60152,29.3
TR60153,29.2
TR60154,29.6
TR60155,29.6
TR60156,29.7
TR60157,29.9
TR60158,30
TR60159,30.7
TR60160,31.1
TR60161,31.3
TR60162,32.2
TR60163,31.9
TR60164,32.1
TR60165,31.4
TR60166,31.2
TR60167,31.5
TR60168,32.1
TR60169,32.3
TR60170,33.1
TR60171,33.7
TR60172,33.5
TR60173,33.8
TR60174,33.1
TR60175,33.5
TR60176,32.8
TR60177,32.6
TR60178,32.7
TR60179,32.5
TR60180,31.7
TR60181,31.6
TR60182,32.2
TR60183,31.7
TR60184,31.9
TR60185,32
TR60186,31.7
TR60187,27.3
TR60188,27.3
TR60189,26.8
TR60190,26.8
TR60191,26.8
TR60192,26.4
TR60193,26.7
TR60194,27.2
TR60195,27.5
TR60196,27.8
TR60197,28.2
TR60198,28.4
TR60199,28.5
TR60200,28.4
TR60201,28.3
TR60202,28.1
TR60203,27.8
TR60204,27.8
TR60205,27.8
TR60206,27.8
TR60207,27.7
TR60208,27.7
TR60209,27.7
TR60210,27.7
TR60211,27.7
TR60212,27.4
TR60213,27.3
TR60214,27.3
TR60215,27.3
TR60216,27.3
TR60217,27
TR60218,26.8
TR60219,26.8
TR60220,26.8
TR60221,26.9
TR60222,27
TR60223,26.8
TR60224,26.8
TR60225,26.7
TR60226,26.5
TR60227,26.4
TR60228,26.2
TR60229,26.2
TR60230,26.1
TR60231,26.2
TR60232,26.4
TR60233,26.6
TR60234,26.6
TR60235,26.4
TR60236,26.3
TR60237,26.1
TR60238,26
TR60239,25.9
TR60240,25.9
TR60241,26
TR60242,25.9
TR60243,25.8
TR60244,25.9
TR60245,25.9
TR60246,25.9
TR60247,25.9
TR60248,25.9
TR60249,25.8
TR60250,25.8
TR60251,25.6
TR60252,25.4
TR60253,25.4
TR60254,25.3
TR60255,25.2
TR60256,25.2
TR60257,25
TR60258,24.9
TR60259,25
TR60260,25
TR60261,25.2
TR60262,25.1
TR60263,25
TR60264,25
TR60265,24.8
TR60266,24.8
TR60267,24.8
TR60268,24.9
TR60269,24.6
TR60270,24.7
TR60271,24.6
TR60272,24.5
TR60273,24.5
TR60274,24.4
TR60275,24.3
TR60276,24.2
TR60277,24.3
TR60278,24.3
TR60279,24.2
TR60280,24.4
TR60281,24.5
TR60282,24.7
TR60283,25.1
TR60284,25.5
TR60285,26
TR60286,26.3
TR60287,26.7
TR60288,27.2
TR60289,27.7
TR60290,28.1
TR60291,28.7
TR60292,28.6
TR60293,28.9
TR60294,28.9
TR60295,28.8
TR60296,29.2
TR60297,29
TR60298,29.6
TR60299,29.8
TR60300,30.2
TR60301,30.2
TR60302,30.1
TR60303,30.9
TR60304,31.1
TR60305,30.8
TR60306,30.7
TR60307,30.4
TR60308,29.9
TR60309,26.9
TR60310,26.6
TR60311,26.3
TR60312,26.2
TR60313,26.2
TR60314,26.3
TR60315,26.3
TR60316,26.2
TR60317,26.4
TR60318,26.4
TR60319,26.7
TR60320,27.1
TR60321,27.5
TR60322,27.7
TR60323,28
TR60324,28.2
TR60325,28.5
TR60326,28.5
TR60327,28.8
TR60328,29.3
TR60329,29.6
TR60330,29.7
TR60331,29.9
TR60332,29.3
TR60333,29.4
TR60334,29
TR60335,29.5
