id_wind_d,nilai_wind_d
WD26374,133.2
WD26375,146
WD26376,157.5
WD26377,139.4
WD26378,127.1
WD26379,94.3
WD26380,86.7
WD26381,61.6
WD26382,2
WD26383,29.2
WD26384,341.3
WD26385,280.4
WD26386,257.3
WD26387,285.7
WD26388,34.5
WD26389,66.2
WD26390,48.1
WD26391,46
WD26392,332.5
WD26393,274.6
WD26394,279.3
WD26395,303.4
WD26396,308.6
WD26397,335.6
WD26398,321.6
WD26399,314.2
WD26400,307.1
WD26401,304.6
WD26402,302.9
WD26403,305.3
WD26404,304.5
WD26405,310.4
WD26406,308.6
WD26407,301.9
WD26408,297.1
WD26409,300.9
WD26410,298
WD26411,301.2
WD26412,303.3
WD26413,303.2
WD26414,303.7
WD26415,314.1
WD26416,318.7
WD26417,304.3
WD26418,305.3
WD26419,309.1
WD26420,301.8
WD26421,293.7
WD26422,298.9
WD26423,300.9
WD26424,298.9
WD26425,300.1
WD26426,301.6
WD26427,305.2
WD26428,298.3
WD26429,291.9
WD26430,291.3
WD26431,288.4
WD26432,285.9
WD26433,50.2
WD26434,32.3
WD26435,346.1
WD26436,338.7
WD26437,257.7
WD26438,209.7
WD26439,226.9
WD26440,228.4
WD26441,212
WD26442,226.2
WD26443,218.4
WD26444,223.3
WD26445,225.7
WD26446,223.6
WD26447,219.3
WD26448,219.5
WD26449,267.9
WD26450,314.3
WD26451,39
WD26452,26
WD26453,1.1
WD26454,359.7
WD26455,328.7
WD26456,302.8
WD26457,348.8
WD26458,6.7
WD26459,2.3
WD26460,336.5
WD26461,0.1
WD26462,354.9
WD26463,327
WD26464,11.7
WD26465,41.3
WD26466,47.3
WD26467,124.2
WD26468,89.6
WD26469,95.2
WD26470,60.1
WD26471,60.8
WD26472,82
WD26473,50.3
WD26474,43.6
WD26475,45
WD26476,26.1
WD26477,48.6
WD26478,11.6
WD26479,23.3
WD26480,18.9
WD26481,1
WD26482,5.3
WD26483,12.6
WD26484,14.1
WD26485,12.8
WD26486,2.3
WD26487,16.9
WD26488,49.9
WD26489,36.4
WD26490,39.5
WD26491,9.8
WD26492,7.5
WD26493,23.6
WD26494,46.9
WD26495,61.5
WD26496,29.2
WD26497,30.7
WD26498,60.3
WD26499,188.8
WD26500,178.5
WD26501,156.8
WD26502,166
WD26503,170.3
WD26504,184
WD26505,186.5
WD26506,183.3
WD26507,196.1
WD26508,204.2
WD26509,196.8
WD26510,188.3
WD26511,186.1
WD26512,193.6
WD26513,187.5
WD26514,193.5
WD26515,191.9
WD26516,181.7
WD26517,169
WD26518,174.8
WD26519,199.4
WD26520,188.8
WD26521,198
WD26522,189.6
WD26523,184.8
WD26524,183.7
WD26525,202
WD26526,211.8
WD26527,246
WD26528,264.2
WD26529,306.6
WD26530,9.8
WD26531,282
WD26532,304.6
WD26533,114.5
WD26534,11.5
WD26535,303.9
WD26536,265.2
WD26537,262.1
WD26538,265.7
WD26539,246.3
WD26540,185.4
WD26541,180.3
WD26542,123.4
WD26543,146.3
WD26544,205
WD26545,234.7
WD26546,289.4
WD26547,332.9
WD26548,50.1
WD26549,40.7
WD26550,31.6
WD26551,75.1
WD26552,84.9
WD26553,86.4
WD26554,102
WD26555,119.6
WD26556,353.1
WD26557,346.4
WD26558,345
WD26559,338.1
WD26560,340.3
WD26561,334.6
WD26562,344.8
WD26563,348.9
WD26564,1.2
WD26565,5.5
WD26566,10
WD26567,1.8
WD26568,7
WD26569,10.3
WD26570,8.8
WD26571,358.4
WD26572,327.5
WD26573,303.9
WD26574,287.5
WD26575,263.6
WD26576,270.8
WD26577,275.1
WD26578,322.3
WD26579,346.7
WD26580,310.5
WD26581,292.2
WD26582,321.4
WD26583,332.1
WD26584,314.8
WD26585,311.2
WD26586,290.4
WD26587,283
WD26588,316.4
WD26589,335.8
WD26590,333
WD26591,326.4
WD26592,324.7
WD26593,333
WD26594,348.1
WD26595,356.9
WD26596,345.7
WD26597,345.5
WD26598,350.3
WD26599,355.1
WD26600,346.1
WD26601,339.1
WD26602,347.9
WD26603,321.6
WD26604,310.2
WD26605,330.4
WD26606,335.1
WD26607,315.2
WD26608,337.5
WD26609,330.1
WD26610,340.3
WD26611,324.5
WD26612,314.3
WD26613,329.6
WD26614,329.4
WD26615,298.8
WD26616,301.6
WD26617,290.5
WD26618,303.7
WD26619,308
WD26620,317.1
WD26621,348.5
WD26622,334.1
WD26623,343.9
WD26624,2.1
WD26625,10.1
WD26626,24.6
WD26627,29.4
WD26628,15.6
WD26629,14.5
WD26630,9.1
WD26631,23.8
WD26632,13.7
WD26633,348.5
WD26634,2.8
WD26635,0.6
WD26636,17.9
WD26637,4.3
WD26638,355.7
WD26639,27.6
WD26640,16.8
WD26641,25.7
WD26642,37
WD26643,185.1
WD26644,176.9
WD26645,182.2
WD26646,172.8
WD26647,178.5
WD26648,195.7
WD26649,210.2
WD26650,209.8
WD26651,195.4
WD26652,194.7
WD26653,185.1
WD26654,197
WD26655,196.1
WD26656,210.7
WD26657,213.3
WD26658,196.7
WD26659,207.2
WD26660,228.5
WD26661,254.1
WD26662,234.4
WD26663,205.6
WD26664,210.3
WD26665,250.9
WD26666,202.2
WD26667,78.1
WD26668,65.4
WD26669,1.6
WD26670,350.2
WD26671,14.3
WD26672,17.4
WD26673,352.5
WD26674,20.5
WD26675,13.7
WD26676,40.7
WD26677,61.9
WD26678,55.7
WD26679,19.4
WD26680,0.3
WD26681,75.1
WD26682,56.5
WD26683,51.8
WD26684,32.9
WD26685,33.9
WD26686,51.7
WD26687,50.1
WD26688,37.9
WD26689,32.1
WD26690,36.5
WD26691,29.4
WD26692,14.2
WD26693,33.7
WD26694,15.6
WD26695,3
WD26696,351.4
WD26697,7.4
WD26698,358.1
WD26699,344.4
WD26700,336.6
WD26701,339.5
WD26702,345.4
WD26703,343.4
WD26704,338.8
WD26705,335.3
WD26706,332.5
WD26707,336.9
WD26708,330.9
WD26709,329.4
WD26710,329.8
WD26711,333
WD26712,326.6
WD26713,322.2
WD26714,321.2
WD26715,322.7
WD26716,316.6
WD26717,322.4
WD26718,319.8
WD26719,322.1
WD26720,330.1
WD26721,333
WD26722,326.7
WD26723,315.3
WD26724,308.2
WD26725,311.2
WD26726,310.9
WD26727,313.9
WD26728,315
WD26729,308.4
WD26730,303.2
WD26731,309.9
WD26732,311.5
WD26733,314.7
WD26734,319.4
WD26735,319.9
WD26736,317.2
WD26737,314.8
WD26738,313.5
WD26739,324.1
WD26740,330.8
WD26741,335.8
WD26742,351.7
WD26743,14.5
WD26744,5.4
WD26745,168.1
WD26746,13.9
WD26747,42.1
WD26748,15.7
WD26749,40.6
WD26750,34.8
WD26751,3.2
WD26752,6.6
WD26753,14.6
WD26754,8.3
WD26755,18.5
WD26756,6
WD26757,34.4
WD26758,6.1
WD26759,6.5
WD26760,47.8
WD26761,91.7
WD26762,120
WD26763,183.5
WD26764,192
WD26765,167.9
WD26766,151.5
WD26767,165
WD26768,175.1
WD26769,181.4
WD26770,179.5
WD26771,155.3
WD26772,151.9
WD26773,168.3
WD26774,201.9
WD26775,170.6
WD26776,196.1
WD26777,158.1
WD26778,124.9
WD26779,140.8
WD26780,200
WD26781,180.5
WD26782,197.9
WD26783,206.1
WD26784,201.2
WD26785,218.6
WD26786,218.6
WD26787,216.2
WD26788,220.1
WD26789,213.7
WD26790,196.9
WD26791,135
WD26792,151.1
WD26793,144.1
WD26794,125.3
WD26795,114.3
WD26796,106.4
WD26797,172.1
WD26798,239.4
WD26799,253.2
WD26800,206.7
WD26801,214.9
WD26802,196
WD26803,212.6
WD26804,230.4
WD26805,183.2
WD26806,183
WD26807,211
WD26808,193.7
WD26809,204.6
WD26810,197.9
WD26811,198.6
WD26812,206.6
WD26813,210.8
WD26814,206.2
WD26815,192.9
WD26816,174.6
WD26817,96
WD26818,130.2
WD26819,159.7
WD26820,182
WD26821,223.5
WD26822,185.1
WD26823,87.2
WD26824,125.4
WD26825,148.2
WD26826,139.8
WD26827,137.7
WD26828,36.2
WD26829,10.6
WD26830,32.4
WD26831,79.1
WD26832,79.6
WD26833,33.7
WD26834,10.3
WD26835,8.1
WD26836,14.2
WD26837,15.6
WD26838,16.6
WD26839,12.9
WD26840,17.1
WD26841,11.8
WD26842,6
WD26843,12.9
WD26844,19.9
WD26845,356.3
WD26846,348.6
WD26847,347
WD26848,346.4
WD26849,347.6
WD26850,342.7
WD26851,343
WD26852,343.8
WD26853,342.2
WD26854,356.1
WD26855,338.3
WD26856,321.5
WD26857,320.5
WD26858,311.6
WD26859,299.1
WD26860,305.2
WD26861,304.7
WD26862,307.7
WD26863,311.7
WD26864,309.2
WD26865,309
WD26866,305.7
WD26867,307.8
WD26868,321.7
WD26869,320
WD26870,320.8
WD26871,312.7
WD26872,321.9
WD26873,324.6
WD26874,304.3
WD26875,320.3
WD26876,341.8
WD26877,341.8
WD26878,354.6
WD26879,357
WD26880,342
WD26881,343.8
WD26882,342.4
WD26883,355.2
WD26884,352.9
WD26885,354.1
WD26886,339.4
WD26887,329.5
WD26888,323.2
WD26889,322
WD26890,327.5
WD26891,334.9
WD26892,331.4
WD26893,341.3
WD26894,343.1
WD26895,337.8
WD26896,339.4
WD26897,328.5
WD26898,318.7
WD26899,326
WD26900,328.9
WD26901,345
WD26902,328.3
WD26903,328.3
WD26904,334.1
WD26905,329.4
WD26906,323
WD26907,337.4
WD26908,342.4
WD26909,339
WD26910,347.1
WD26911,339.4
WD26912,327.4
WD26913,317.4
WD26914,336.6
WD26915,328.6
WD26916,332.6
WD26917,322.3
WD26918,324.4
WD26919,345.3
WD26920,336.4
WD26921,339
WD26922,349.1
WD26923,352.2
WD26924,348.4
WD26925,359.9
WD26926,347
WD26927,347
WD26928,1.2
WD26929,353.7
WD26930,1
WD26931,356.6
WD26932,20.6
WD26933,8.6
WD26934,355.7
WD26935,349.5
WD26936,2.3
WD26937,352.7
WD26938,357.4
WD26939,8.2
WD26940,12.5
WD26941,11.4
WD26942,2
WD26943,342.9
WD26944,343.9
WD26945,339.9
WD26946,329.8
WD26947,336.6
WD26948,312
WD26949,274.9
WD26950,259.2
WD26951,230.2
WD26952,208.1
WD26953,219.6
WD26954,241
WD26955,273.6
WD26956,229.2
WD26957,228.3
WD26958,327.3
WD26959,345.4
WD26960,341.5
WD26961,332.3
WD26962,306.2
WD26963,205.7
WD26964,160.5
WD26965,93.9
WD26966,92
WD26967,32.1
WD26968,33.2
WD26969,19
WD26970,19.7
WD26971,35.2
WD26972,13.5
WD26973,13.6
WD26974,13.2
WD26975,8
WD26976,5.9
WD26977,12.2
WD26978,44.9
WD26979,52.5
WD26980,7.1
WD26981,29.3
WD26982,50.5
WD26983,29.6
WD26984,20.7
WD26985,9.5
WD26986,357.2
WD26987,335.5
WD26988,305.2
WD26989,306.6
WD26990,315.7
WD26991,313.2
WD26992,324.5
WD26993,326.9
WD26994,330.2
WD26995,325.1
WD26996,316.2
WD26997,313.1
WD26998,329.8
WD26999,331.1
WD27000,315.3
WD27001,313.3
WD27002,342.6
WD27003,333
WD27004,339.9
WD27005,349
WD27006,346.9
WD27007,355.7
WD27008,356.7
WD27009,349.9
WD27010,345.6
WD27011,342.4
WD27012,346
WD27013,331.7
WD27014,346.7
WD27015,346.3
WD27016,345.1
WD27017,348.4
WD27018,346.3
WD27019,336.5
WD27020,329.6
WD27021,338.5
WD27022,337.8
WD27023,332.2
WD27024,326.3
WD27025,334.2
WD27026,332.9
WD27027,338
WD27028,341.8
WD27029,335
WD27030,331.1
WD27031,332.5
WD27032,335.7
WD27033,321.7
WD27034,308.3
WD27035,309.7
WD27036,319.2
WD27037,315.7
WD27038,312.6
WD27039,313.6
WD27040,300.8
WD27041,307.6
WD27042,303.2
WD27043,303.7
WD27044,323.5
WD27045,319.4
WD27046,306.6
WD27047,303.9
WD27048,320.1
WD27049,312.1
WD27050,320.6
WD27051,317.8
WD27052,321.3
WD27053,324.9
WD27054,319
WD27055,306.8
WD27056,326.2
WD27057,323.8
WD27058,347.7
WD27059,355.4
WD27060,352.5
WD27061,334.4
WD27062,327.5
WD27063,325.9
WD27064,0.3
WD27065,352.3
WD27066,345.6
WD27067,357.5
WD27068,7
WD27069,350.9
WD27070,25.7
WD27071,30.4
WD27072,10.6
WD27073,0
WD27074,353.9
WD27075,358.5
WD27076,1.2
WD27077,353.3
WD27078,23.2
WD27079,16.8
WD27080,351.5
WD27081,3.3
WD27082,33.6
WD27083,32
WD27084,28.3
WD27085,52.1
WD27086,50.8
WD27087,75
WD27088,79.2
WD27089,93.7
WD27090,82.3
WD27091,71.1
WD27092,93.3
WD27093,115.7
WD27094,121.3
WD27095,155.7
WD27096,246.4
WD27097,261.7
WD27098,246.2
WD27099,238.6
WD27100,227.2
WD27101,269.2
WD27102,323.8
WD27103,1.2
WD27104,13
WD27105,355.1
WD27106,345.3
WD27107,5.2
WD27108,256.3
WD27109,193.8
WD27110,316.7
WD27111,350.7
WD27112,4.3
WD27113,352.8
WD27114,339.2
WD27115,322.8
WD27116,294.9
WD27117,282
WD27118,288.3
WD27119,281.6
WD27120,289.2
WD27121,270.3
WD27122,276.3
WD27123,292.4
WD27124,292.1
WD27125,297
WD27126,308.6
WD27127,306.7
WD27128,290
WD27129,288.1
WD27130,293.8
WD27131,293
WD27132,281.3
WD27133,281.9
WD27134,290.1
WD27135,299
WD27136,292.1
WD27137,293.2
WD27138,293
WD27139,284.6
WD27140,283.7
WD27141,278
WD27142,279.6
WD27143,280.5
WD27144,286.1
WD27145,293.2
WD27146,301.4
WD27147,310.2
WD27148,301.5
WD27149,303.4
WD27150,307.9
WD27151,295.2
WD27152,284.4
WD27153,293.4
WD27154,285.5
WD27155,278.3
WD27156,308.4
WD27157,335.9
WD27158,19.3
WD27159,44.2
WD27160,37.2
WD27161,359.4
WD27162,343.7
WD27163,330.2
WD27164,353
WD27165,2.2
WD27166,343
WD27167,350.4
WD27168,347.9
WD27169,346.8
WD27170,346.1
WD27171,340.3
WD27172,343.7
WD27173,326.7
WD27174,310.8
WD27175,308.3
WD27176,316.8
WD27177,315.8
WD27178,313
WD27179,302.9
WD27180,306
WD27181,307.6
WD27182,310.7
WD27183,308.8
WD27184,314.8
WD27185,314.8
WD27186,313.3
WD27187,320.1
WD27188,317
WD27189,323.4
WD27190,320.4
WD27191,312.7
WD27192,313.7
WD27193,311.1
WD27194,313.7
WD27195,325.3
WD27196,325
WD27197,320.1
WD27198,334
WD27199,337.5
WD27200,332
WD27201,324
WD27202,327.4
WD27203,329.5
WD27204,341.9
WD27205,348.1
WD27206,347.7
WD27207,339.9
WD27208,359.4
WD27209,344.5
WD27210,338.3
WD27211,344.1
WD27212,351.4
WD27213,348.2
WD27214,340.4
WD27215,314.9
WD27216,358.7
WD27217,358
WD27218,327.5
WD27219,332.4
WD27220,336.7
WD27221,341.4
WD27222,353
WD27223,325.9
WD27224,309.4
WD27225,314.1
WD27226,316.3
WD27227,315.6
WD27228,294.4
WD27229,262.3
WD27230,263.8
WD27231,262.5
WD27232,265.2
WD27233,257.6
WD27234,257.1
WD27235,234.5
WD27236,224.9
WD27237,213.7
WD27238,213.6
WD27239,220.3
WD27240,207.7
WD27241,216.7
WD27242,228
WD27243,241.8
WD27244,257.4
WD27245,265.9
WD27246,268.9
WD27247,269.2
WD27248,269.7
WD27249,269.7
WD27250,262.7
WD27251,273.1
WD27252,237.4
WD27253,236.1
WD27254,215.6
WD27255,202.3
WD27256,222.2
WD27257,331.2
WD27258,244.8
WD27259,239.9
WD27260,256.6
WD27261,258.9
WD27262,259.1
WD27263,59.6
WD27264,42.3
WD27265,1.9
WD27266,343.5
WD27267,323.7
WD27268,307.3
WD27269,305.1
WD27270,330.1
WD27271,329.4
WD27272,336.3
WD27273,327.5
WD27274,323.9
WD27275,326.4
WD27276,326.6
WD27277,320.2
WD27278,328.1
WD27279,330.2
WD27280,329.4
WD27281,338.5
WD27282,352.2
WD27283,340.9
WD27284,333.4
WD27285,325.8
WD27286,325.4
WD27287,320.3
WD27288,311.2
WD27289,299.2
WD27290,290.9
WD27291,283.4
WD27292,284.2
WD27293,286.5
WD27294,294.8
WD27295,273
WD27296,287.6
WD27297,286.6
WD27298,264.4
WD27299,308.7
WD27300,310.7
WD27301,334.5
WD27302,17.8
WD27303,19.8
WD27304,30.3
WD27305,16
WD27306,15.1
WD27307,18.5
WD27308,89
WD27309,6
WD27310,328.2
WD27311,333.1
WD27312,139.4
WD27313,326.6
WD27314,301.1
WD27315,289.8
WD27316,271.7
WD27317,255.3
WD27318,258.6
WD27319,232.6
WD27320,202
WD27321,231.8
WD27322,268.7
WD27323,282.8
WD27324,299.6
WD27325,309.2
WD27326,308.7
WD27327,295.6
WD27328,310.6
WD27329,347.6
WD27330,344.9
WD27331,348.6
WD27332,346.5
WD27333,339.9
WD27334,329.7
WD27335,328.4
WD27336,329
WD27337,322.6
WD27338,282.5
WD27339,292.8
WD27340,297.9
WD27341,292
WD27342,285.7
WD27343,284.8
WD27344,292.8
WD27345,303.6
WD27346,294.4
WD27347,302.8
WD27348,299.7
WD27349,296.6
WD27350,320.8
WD27351,298.7
WD27352,308.8
WD27353,303.1
WD27354,304.6
WD27355,300.4
WD27356,283.5
WD27357,305.5
WD27358,332
WD27359,335.1
WD27360,347.4
WD27361,2.3
WD27362,17
WD27363,350.3
WD27364,8.8
WD27365,355.1
WD27366,6.7
WD27367,14.7
WD27368,30.3
WD27369,198.8
WD27370,179.6
WD27371,165.9
WD27372,159.8
WD27373,178.2
WD27374,209.6
WD27375,221.4
WD27376,219.3
WD27377,207.6
WD27378,224.3
WD27379,221
WD27380,197
WD27381,176.8
WD27382,179.3
WD27383,220.1
WD27384,210.8
WD27385,190.8
WD27386,191.8
WD27387,211
WD27388,223.7
WD27389,183.3
WD27390,195.4
WD27391,208.4
WD27392,209.4
WD27393,84.8
WD27394,27.6
WD27395,343
WD27396,344.5
WD27397,339.2
WD27398,356.5
WD27399,80.8
WD27400,138.8
WD27401,130.6
WD27402,111.3
WD27403,47.5
WD27404,73.3
WD27405,59.7
WD27406,38.4
WD27407,344.9
WD27408,166.3
WD27409,128.9
WD27410,139.2
WD27411,148.4
WD27412,6.6
WD27413,16.3
WD27414,330
WD27415,26.3
WD27416,122.8
WD27417,164.8
WD27418,107.1
WD27419,106.6
WD27420,198.7
WD27421,132
WD27422,84.3
WD27423,65.6
WD27424,123.9
WD27425,235.2
WD27426,240
WD27427,290.7
WD27428,319.4
WD27429,346.3
WD27430,347.9
WD27431,328.2
WD27432,330.9
WD27433,300.5
WD27434,310.3
WD27435,313.2
WD27436,321.7
WD27437,331
WD27438,325.7
WD27439,331
WD27440,328.4
WD27441,320.3
WD27442,314
WD27443,310.5
WD27444,295.1
WD27445,283
WD27446,294.8
WD27447,292.6
WD27448,302.3
WD27449,305.7
WD27450,307.7
WD27451,303.1
WD27452,309.2
WD27453,309.7
WD27454,314.6
WD27455,322
WD27456,324.8
WD27457,320.2
WD27458,308.7
WD27459,294.7
WD27460,303.3
WD27461,316.9
WD27462,316.1
WD27463,317.9
WD27464,319.2
WD27465,319
WD27466,318.8
WD27467,334.1
WD27468,339.9
WD27469,339.1
WD27470,339.2
WD27471,343.9
WD27472,335.6
WD27473,335.7
WD27474,337.2
WD27475,326.8
WD27476,329.3
WD27477,350.6
WD27478,340.3
WD27479,318.7
WD27480,322.5
WD27481,307.1
WD27482,313.2
WD27483,308.7
WD27484,304
WD27485,305.7
WD27486,311.3
WD27487,292.4
WD27488,216.4
WD27489,177.6
WD27490,212.9
WD27491,250.3
WD27492,231.8
WD27493,211.4
WD27494,251.9
WD27495,313.6
WD27496,294
WD27497,155.1
WD27498,55.8
WD27499,235.9
WD27500,197.4
WD27501,190.6
WD27502,165.4
WD27503,160.2
WD27504,183.2
WD27505,261.2
WD27506,326.3
WD27507,309.1
WD27508,339.7
WD27509,13.2
WD27510,23.9
WD27511,10.6
WD27512,328.7
WD27513,301.3
WD27514,303.8
WD27515,314.7
WD27516,313.9
WD27517,310.2
WD27518,296.7
WD27519,288.5
WD27520,292.6
WD27521,295.3
WD27522,300.2
WD27523,300.7
WD27524,298.3
WD27525,289.2
WD27526,302.4
WD27527,301
WD27528,298.8
WD27529,301.5
WD27530,307.6
WD27531,353.5
WD27532,338.3
WD27533,341
WD27534,350.3
WD27535,11.9
WD27536,27.2
WD27537,48.3
WD27538,62.8
WD27539,78.9
WD27540,107.4
WD27541,103.5
WD27542,87.5
WD27543,16.2
WD27544,330.4
WD27545,328.1
WD27546,338.8
WD27547,331.3
WD27548,228.5
WD27549,110.8
WD27550,90.8
WD27551,83.6
WD27552,88.4
WD27553,21.2
WD27554,305.1
WD27555,306.8
WD27556,303.2
WD27557,282.2
WD27558,289
WD27559,7.9
WD27560,24.9
WD27561,5.5
WD27562,358
WD27563,354.9
WD27564,355.8
WD27565,357.6
WD27566,351.1
WD27567,345.4
WD27568,345.2
WD27569,347.3
WD27570,339
WD27571,334.3
WD27572,335.1
WD27573,325.3
WD27574,324.9
WD27575,323.4
WD27576,303
WD27577,301.1
WD27578,303.2
WD27579,299.6
WD27580,299.3
WD27581,304.7
WD27582,307
WD27583,313.3
WD27584,325.2
WD27585,326.1
WD27586,323.6
WD27587,320.6
WD27588,312
WD27589,311.1
WD27590,310.6
WD27591,314.8
WD27592,319.3
WD27593,317.3
WD27594,307.6
WD27595,302.3
WD27596,295.8
WD27597,299.3
WD27598,297.7
WD27599,287.8
WD27600,281.9
WD27601,283.6
WD27602,287.4
WD27603,293.7
WD27604,308.6
WD27605,318.3
WD27606,315.1
WD27607,314.5
WD27608,297.8
WD27609,300.1
WD27610,314.4
WD27611,316.6
WD27612,305.4
WD27613,302.2
WD27614,307.7
WD27615,313.9
WD27616,320
WD27617,317.5
WD27618,311.5
WD27619,310.4
WD27620,317.9
WD27621,321.5
WD27622,322.9
WD27623,319.6
WD27624,321.6
WD27625,339.2
WD27626,349.9
WD27627,321.7
WD27628,329.1
WD27629,312.8
WD27630,313
WD27631,330.7
WD27632,327.6
WD27633,309.2
WD27634,306.6
WD27635,319.4
WD27636,340.6
WD27637,343
WD27638,341
WD27639,321.3
WD27640,306.4
WD27641,338.5
WD27642,327.3
WD27643,332.3
WD27644,343.1
WD27645,355.9
WD27646,13
WD27647,8.7
WD27648,21.9
WD27649,9.1
WD27650,14.4
WD27651,349.4
WD27652,346.3
WD27653,14.5
WD27654,176.7
WD27655,199.6
WD27656,190.6
WD27657,180.7
WD27658,174.7
WD27659,156
WD27660,182
WD27661,206.8
WD27662,219
WD27663,233.8
WD27664,254.9
WD27665,300.6
WD27666,321.4
WD27667,345.8
WD27668,270.3
WD27669,234.2
WD27670,56.5
WD27671,39.1
WD27672,327.8
WD27673,334.5
WD27674,357.9
WD27675,358.9
WD27676,338.5
WD27677,35.7
WD27678,117.5
WD27679,126.4
WD27680,312
WD27681,328.9
WD27682,10.9
WD27683,299.9
WD27684,125.1
WD27685,107.5
WD27686,78.1
WD27687,81.7
WD27688,35.8
WD27689,66.5
WD27690,100.5
WD27691,104.7
WD27692,65
WD27693,91.1
WD27694,67.4
WD27695,355.8
WD27696,24.4
WD27697,351.6
WD27698,16.8
WD27699,34.4
WD27700,91
WD27701,156.7
WD27702,243.1
WD27703,310
WD27704,312.8
WD27705,297.3
WD27706,307
WD27707,284.1
WD27708,173.6
WD27709,198.5
WD27710,237.6
WD27711,336.5
WD27712,38.2
WD27713,10.3
WD27714,327.4
WD27715,310.1
WD27716,310.3
WD27717,334.7
WD27718,298.7
WD27719,359.9
WD27720,7.6
WD27721,328.4
WD27722,286.4
WD27723,307.3
WD27724,324.3
WD27725,319
WD27726,300.2
WD27727,284.6
WD27728,281.4
WD27729,291.7
WD27730,295.9
WD27731,296.1
WD27732,298.6
WD27733,335.1
WD27734,343
WD27735,34.2
WD27736,35.4
WD27737,21.5
WD27738,353
WD27739,356.9
WD27740,60.3
WD27741,83.2
WD27742,71.2
WD27743,294.1
WD27744,279.4
WD27745,271.2
WD27746,276.1
WD27747,269.7
WD27748,233.8
WD27749,234
WD27750,238.5
WD27751,240.2
WD27752,254.9
WD27753,255.3
WD27754,249.6
WD27755,245
WD27756,252.8
WD27757,305.5
WD27758,343.6
WD27759,334.3
WD27760,334.6
WD27761,337.9
WD27762,338.2
WD27763,338.6
WD27764,328.3
WD27765,323.4
WD27766,314.6
WD27767,333.1
WD27768,356.4
WD27769,355
WD27770,353.2
WD27771,342.8
WD27772,293.1
WD27773,304.5
WD27774,302.6
WD27775,280.4
WD27776,256.6
WD27777,213.2
WD27778,201.7
WD27779,179.8
WD27780,177.3
WD27781,183.3
WD27782,206.3
WD27783,199
WD27784,200.4
WD27785,191.7
WD27786,185
WD27787,180.9
WD27788,174.9
WD27789,183.6
WD27790,182.5
WD27791,181.4
WD27792,175.3
WD27793,184.9
WD27794,173.7
WD27795,166.9
WD27796,161.2
WD27797,169
WD27798,167.1
WD27799,161.7
WD27800,170.2
WD27801,180.3
WD27802,171.6
WD27803,176.9
WD27804,176
WD27805,191.9
WD27806,192.9
WD27807,189.7
WD27808,181.5
WD27809,176.6
WD27810,180.4
WD27811,177.9
WD27812,178.7
WD27813,176.1
WD27814,172.9
WD27815,174.6
WD27816,179.6
WD27817,184.2
WD27818,188.5
WD27819,194.6
WD27820,198.5
WD27821,194.9
WD27822,192.7
WD27823,193.6
WD27824,193.1
WD27825,188.6
WD27826,193.2
WD27827,191.1
WD27828,189.3
WD27829,191.9
WD27830,195.8
WD27831,194.5
WD27832,186.7
WD27833,185.6
WD27834,185.5
WD27835,192.9
WD27836,195.7
WD27837,192.3
WD27838,198.9
WD27839,202
WD27840,204.5
WD27841,200.1
WD27842,195.6
WD27843,185.7
WD27844,183.8
WD27845,192.1
WD27846,187.2
WD27847,179.8
WD27848,194.9
WD27849,194.3
WD27850,192.1
WD27851,204.4
WD27852,210.3
WD27853,211.3
WD27854,223.7
WD27855,215.6
WD27856,198.1
WD27857,224.6
WD27858,252
WD27859,243.4
WD27860,102.3
WD27861,40
WD27862,341
WD27863,297.8
WD27864,296.8
WD27865,313
WD27866,293.8
WD27867,302.1
WD27868,317.6
WD27869,256.6
WD27870,227.7
WD27871,230
WD27872,176.7
WD27873,207.9
WD27874,228.3
WD27875,207
WD27876,257
WD27877,79.3
WD27878,13.5
WD27879,106.2
WD27880,356.4
WD27881,349
WD27882,356.5
WD27883,352.2
WD27884,4.4
WD27885,3.6
WD27886,310.8
WD27887,332.5
WD27888,321.9
WD27889,344.1
WD27890,345.6
WD27891,359.5
WD27892,336.2
WD27893,344.9
WD27894,312.8
WD27895,304.7
WD27896,296
WD27897,272.9
WD27898,308
WD27899,295.2
WD27900,325.5
WD27901,326.2
WD27902,354.3
WD27903,10.5
WD27904,5.4
WD27905,0.5
WD27906,348.6
WD27907,350.4
WD27908,0.5
WD27909,353.4
WD27910,13.5
WD27911,7.4
WD27912,19.1
WD27913,359.7
WD27914,87.4
WD27915,336.5
WD27916,228.7
WD27917,324.4
WD27918,113.6
WD27919,122.7
WD27920,153.8
WD27921,178.8
WD27922,155.2
WD27923,184
WD27924,202.5
WD27925,172.6
WD27926,164
WD27927,136.7
WD27928,149
WD27929,195.5
WD27930,195.2
WD27931,151
WD27932,189.1
WD27933,202
WD27934,208.1
WD27935,199.9
WD27936,193.6
WD27937,213.4
WD27938,211.7
WD27939,212.1
WD27940,212.8
WD27941,207.8
WD27942,206.1
WD27943,209.7
WD27944,200.8
WD27945,205
WD27946,204.7
WD27947,201.7
WD27948,210.7
WD27949,218.1
WD27950,191.2
WD27951,201.5
WD27952,216.6
WD27953,201.7
WD27954,201.6
WD27955,198.3
WD27956,207.9
WD27957,206.1
WD27958,201.9
WD27959,210.5
WD27960,214.3
WD27961,232.5
WD27962,226.5
WD27963,194.7
WD27964,221.2
